file	line	context	token_kind	token	string
crates/wcore-cli/src/main.rs	1020	other	env	OPENAI_API_KEY	Provider '{provider_label}' requires an API key. To use a LOCAL model with Ollama, select a model id prefixed with `ollama:` (e.g. `ollama:qwen3-coder:30b`) — no API key is needed. Otherwise add a key via onboarding or set ANTHROPIC_API_KEY / OPENAI_API_KEY.
crates/wcore-cli/src/main.rs	1037	stdout	flag	--dangerous	wayland-core: --dangerously-skip-permissions bypasses approval prompts only; the OS sandbox remains required. Use --dangerous for an explicit, time-bounded local sandbox bypass.
crates/wcore-cli/src/main.rs	1037	stdout	flag	--dangerously-skip-permissions	wayland-core: --dangerously-skip-permissions bypasses approval prompts only; the OS sandbox remains required. Use --dangerous for an explicit, time-bounded local sandbox bypass.
crates/wcore-cli/src/main.rs	1137	log	prose		previous run did not shut down cleanly (crash sentinel found)
crates/wcore-cli/src/main.rs	1141	stdout	prose		wayland-core: warning: previous run did not shut down cleanly (crash sentinel found at {})
crates/wcore-cli/src/main.rs	1481	error_construct	flag	--resume	Cannot use --resume and --session-id together
crates/wcore-cli/src/main.rs	1481	error_construct	flag	--session-id	Cannot use --resume and --session-id together
crates/wcore-cli/src/main.rs	1575	error_construct	flag	--list-agents	unknown built-in agent '{}'. Run --list-agents for the full list.
crates/wcore-cli/src/main.rs	1921	stdout	flag	--json-stream	wayland-core: stdin is not a terminal and no prompt was given. Use --json-stream for headless/piped use, or pass a prompt with -p.
crates/wcore-cli/src/main.rs	2121	error_construct	flag	--continue	--continue: no saved sessions to resume. Start a session first, or run `wayland-core --list-sessions`.
crates/wcore-cli/src/main.rs	2121	error_construct	flag	--list-sessions	--continue: no saved sessions to resume. Start a session first, or run `wayland-core --list-sessions`.
crates/wcore-cli/src/main.rs	3506	other	flag	--allow-host-workspace-grants	workspace capability grant refused: the local launcher did not opt in with --allow-host-workspace-grants
crates/wcore-cli/src/main.rs	4645	stdout	config_section	mcp	[mcp] '{name}' is already connecting; ignoring duplicate add
crates/wcore-cli/src/main.rs	5123	other	env	WAYLAND_ALLOW_WIRE_FORCE	set_mode: '{mode_str}' refused — an auto-approving mode (auto_edit/force) requires a local-operator opt-in (launch with --force or WAYLAND_ALLOW_WIRE_FORCE=1)
crates/wcore-cli/src/main.rs	5123	other	flag	--force	set_mode: '{mode_str}' refused — an auto-approving mode (auto_edit/force) requires a local-operator opt-in (launch with --force or WAYLAND_ALLOW_WIRE_FORCE=1)
crates/wcore-cli/src/main.rs	5476	other	env	WAYLAND_ALLOW_WIRE_FORCE	set_mode: '{mode_str}' refused — an auto-approving mode (auto_edit/force) requires a local-operator opt-in (launch with --force or WAYLAND_ALLOW_WIRE_FORCE=1)
crates/wcore-cli/src/main.rs	5476	other	flag	--force	set_mode: '{mode_str}' refused — an auto-approving mode (auto_edit/force) requires a local-operator opt-in (launch with --force or WAYLAND_ALLOW_WIRE_FORCE=1)
crates/wcore-cli/src/migrate/hermes.rs	44	error_construct	prose		no Hermes setup found — expected a directory at {} or a root config at {}
crates/wcore-cli/src/migrate/mod.rs	521	stdout	prose		{renamed} item{} landed under a disambiguated name because a peer install reuses one skill name across profiles. Nothing was overwritten.
crates/wcore-cli/src/migrate/mod.rs	565	stdout	prose		Dry run — no changes written.
crates/wcore-cli/src/migrate/mod.rs	744	other	flag	--overwrite	a wayland-core profile of this name already exists; re-run with --overwrite
crates/wcore-cli/src/migrate/mod.rs	744	other	subcommand	profile of	a wayland-core profile of this name already exists; re-run with --overwrite
crates/wcore-cli/src/migrate/mod.rs	879	error_construct	flag	--yes	refusing to apply without confirmation; re-run with --yes
crates/wcore-cli/src/migrate/mod.rs	920	stdout	flag	--include-credentials	credential: {var} found — NOT imported (pass --include-credentials)
crates/wcore-cli/src/migrate/mod.rs	929	stdout	prose		MCP servers to add ({}): {}
crates/wcore-cli/src/migrate/mod.rs	943	stdout	prose		Detected but NOT imported in this pass (tracked for a follow-up):
crates/wcore-cli/src/migrate/mod.rs	1008	stdout	flag	--id	Quarantined content is written outside every directory the agent loads skills from, so it cannot run. Review it, then promote what you want with: wayland-core migrate promote --id <identity>
crates/wcore-cli/src/migrate/mod.rs	1008	stdout	subcommand	migrate promote	Quarantined content is written outside every directory the agent loads skills from, so it cannot run. Review it, then promote what you want with: wayland-core migrate promote --id <identity>
crates/wcore-cli/src/migrate/openclaw.rs	73	error_construct	prose		no OpenClaw config found under {} — expected {} or one of {:?}
crates/wcore-cli/src/migrate/select.rs	67	error_display	prose		no item with identity {0:?} was published by the plan; run the dry run to see the identities you can select
crates/wcore-cli/src/node.rs	565	error_construct	prose		far-end call failed to spawn: {e}
crates/wcore-cli/src/plugin/approve.rs	143	stdout	prose		{} had no approval to revoke; recorded the revocation anyway so a later recovery cannot grant one
crates/wcore-cli/src/plugin/generations.rs	346	other	subcommand	plugin install	{plugin}: no retained generation survives — reinstall it (`wayland-core plugin install {plugin}`)
crates/wcore-cli/src/plugin/index.rs	108	error_construct	env	INDEX_PUBKEY_HEX	INDEX_PUBKEY_HEX is the all-zeros placeholder. Replace it with the real FerroxLabs signing pubkey before using the marketplace verifier. (F-021)
crates/wcore-cli/src/plugin/index.rs	155	error_construct	prose		expected {} hex chars, got {}
crates/wcore-cli/src/plugin/lifecycle.rs	79	stdout	prose		note: {plugin}@{market} carries no {} sidecar, so there is no published digest to check these bytes against
crates/wcore-cli/src/plugin/lifecycle.rs	87	error_construct	prose		refusing to install {plugin}@{market}: it does not verify ({})
crates/wcore-cli/src/plugin/lifecycle.rs	93	error_construct	prose		catalog lists '{plugin}' but its manifest declares '{}' — refusing an install whose identity does not match its listing
crates/wcore-cli/src/plugin/lifecycle.rs	209	stdout	subcommand	plugin approve	NOTE: the approval for the previous digest does not carry over. Run `wayland-core plugin approve {}` to admit the new bytes.
crates/wcore-cli/src/plugin/lifecycle.rs	237	error_construct	prose		rollback of {} did NOT restore the retained bytes: expected {}, got {}
crates/wcore-cli/src/plugin/lifecycle.rs	255	stdout	subcommand	plugin approve	the restored bytes are NOT approved — run `wayland-core plugin approve {}`
crates/wcore-cli/src/plugin/marketplace.rs	523	error_construct	prose		no install-time adapter for format '{other}'
crates/wcore-cli/src/plugin/mod.rs	247	stdout	prose		would install the Wayland-native plugin {plugin}@{market} verbatim from {}
crates/wcore-cli/src/plugin/mod.rs	251	stdout	prose		(dry run — nothing installed)
crates/wcore-cli/src/plugin/mod.rs	264	stdout	subcommand	plugin approve	NOT YET APPROVED — it will be refused at load until you run `wayland-core plugin approve {plugin}`
crates/wcore-cli/src/plugin/mod.rs	278	stdout	prose		(dry run — nothing installed)
crates/wcore-cli/src/plugin/mod.rs	300	stdout	subcommand	plugin approve	NOT YET APPROVED — it will be refused at load until you run `wayland-core plugin approve {plugin}`
crates/wcore-cli/src/plugin/mod.rs	308	error_construct	flag	--dry-run	--dry-run is only supported for marketplace installs (name@marketplace)
crates/wcore-cli/src/plugin/mod.rs	327	error_construct	flag	--features	remote-registry feature not enabled at build time; rebuild with --features remote-registry to use github:// sources
crates/wcore-cli/src/plugin/mod.rs	333	error_construct	prose		unknown plugin source: {source} (expected 'local' or 'github://<org>')
crates/wcore-cli/src/plugin/publish.rs	58	error_construct	env	BUNDLE_FILE	bundle integrity check FAILED for {}: {BUNDLE_FILE} records {} but the tree hashes to {} — the published bytes were modified after publication
crates/wcore-cli/src/plugin/publish.rs	157	stdout	subcommand	plugin install	install wayland-core plugin marketplace add {} && wayland-core plugin install {}@{}
crates/wcore-cli/src/plugin/publish.rs	157	stdout	subcommand	plugin marketplace	install wayland-core plugin marketplace add {} && wayland-core plugin install {}@{}
crates/wcore-cli/src/plugin/quarantine.rs	100	other	config_key	protocol.ext.allow	protocol.ext.allow=never
crates/wcore-cli/src/plugin/recover.rs	91	stdout	subcommand	plugin approve	{name}: still REFUSED — run `wayland-core plugin approve {name}`
crates/wcore-cli/src/plugin/scaffold.rs	33	error_construct	prose		unknown template '{other}' (expected 'static' or 'wasm')
crates/wcore-cli/src/plugin/scaffold.rs	90	error_construct	env	WAYLAND_TEMPLATES_DIR	could not find the '{}' template. Looked in: {}. Point WAYLAND_TEMPLATES_DIR at the repo's templates/ directory.
crates/wcore-cli/src/plugin/scaffold.rs	108	error_construct	prose		`cargo generate` is not installed, so the '{}' template cannot be expanded. Install it with: cargo install cargo-generate (the template itself is present at {})
crates/wcore-cli/src/plugin/scaffold.rs	210	error_construct	prose		{} has no Cargo.toml — `plugin test` runs the plugin's own cargo suite
crates/wcore-cli/src/plugin/sign.rs	31	other	flag	--new-key	signing key {} is {} bytes; expected 32 raw Ed25519 bytes (generate one with `wayland-core plugin sign --new-key <path>`)
crates/wcore-cli/src/plugin/sign.rs	31	other	subcommand	plugin sign	signing key {} is {} bytes; expected 32 raw Ed25519 bytes (generate one with `wayland-core plugin sign --new-key <path>`)
crates/wcore-cli/src/plugin/sign.rs	68	stdout	env	WAYLAND_TRUSTED_KEYS_DIR	install the verifying key as a trust anchor: cp {} "${{WAYLAND_TRUSTED_KEYS_DIR:-$HOME/.wayland/trusted-keys}}/"
crates/wcore-cli/src/plugin/sign.rs	94	error_construct	config_key	runtime.subprocess	{} declares no entry artifact, so there are no bytes for the engine's signature verifier to check. Signing it would require a SECOND signing scheme, which this phase forbids. Declare a [runtime.subprocess] binary_path or a [runtime.wasm] component_path first.
crates/wcore-cli/src/plugin/sign.rs	94	error_construct	config_key	runtime.wasm	{} declares no entry artifact, so there are no bytes for the engine's signature verifier to check. Signing it would require a SECOND signing scheme, which this phase forbids. Declare a [runtime.subprocess] binary_path or a [runtime.wasm] component_path first.
crates/wcore-cli/src/plugin/sign.rs	94	error_construct	config_section	runtime.subprocess	{} declares no entry artifact, so there are no bytes for the engine's signature verifier to check. Signing it would require a SECOND signing scheme, which this phase forbids. Declare a [runtime.subprocess] binary_path or a [runtime.wasm] component_path first.
crates/wcore-cli/src/plugin/sign.rs	94	error_construct	config_section	runtime.wasm	{} declares no entry artifact, so there are no bytes for the engine's signature verifier to check. Signing it would require a SECOND signing scheme, which this phase forbids. Declare a [runtime.subprocess] binary_path or a [runtime.wasm] component_path first.
crates/wcore-cli/src/profile.rs	155	stdout	prose		base {b:?} recorded (inherited at launch; no state copied)
crates/wcore-cli/src/profile.rs	160	stdout	prose		set active
crates/wcore-cli/src/profile.rs	168	stdout	prose		Active profile set to {name:?}.
crates/wcore-cli/src/profile.rs	170	stdout	env	WAYLAND_HOME	Launches without --profile or WAYLAND_HOME will now use it; run `wayland-core profile show` to confirm.
crates/wcore-cli/src/profile.rs	170	stdout	flag	--profile	Launches without --profile or WAYLAND_HOME will now use it; run `wayland-core profile show` to confirm.
crates/wcore-cli/src/profile.rs	170	stdout	subcommand	profile show	Launches without --profile or WAYLAND_HOME will now use it; run `wayland-core profile show` to confirm.
crates/wcore-cli/src/profile.rs	178	stdout	subcommand	profile create	No profiles yet. Create one with `wayland-core profile create <name>`.
crates/wcore-cli/src/profile.rs	251	error_construct	flag	--force	{name:?} is the active profile — pass --force to delete it anyway
crates/wcore-cli/src/profile.rs	297	stdout	prose		warning: exporting SECRETS (credentials + oauth) for {name:?} into {} — keep this export private
crates/wcore-cli/src/profile.rs	365	other	flag	--as	could not derive a profile name from the source path; pass --as <name>
crates/wcore-cli/src/prompt_check.rs	138	other	config_section	sz	^(fix|refactor|improve|clean\s*up|optimi[sz]e|update|review|check|test|debug|analy[sz]e|handle|sort\s*out|tidy)\b
crates/wcore-cli/src/sandbox_cmd.rs	193	stdout	prose		enforces read deny {}
crates/wcore-cli/src/self_update.rs	120	stdout	prose		(check-only: not installing)
crates/wcore-cli/src/self_update.rs	147	error_construct	prose		refusing to install an archive the signed manifest does not vouch for
crates/wcore-cli/src/self_update.rs	394	error_construct	prose		download size mismatch for {url}: expected {exp} bytes, got {written}
crates/wcore-cli/src/self_update.rs	428	error_construct	code_token	gh	GitHub CLI (`gh`) not found — it is required to verify release provenance. Install it from https://cli.github.com, or update via npm instead: npm install -g @ferroxlabs/wayland-core@latest
crates/wcore-cli/src/session_cmd.rs	287	stdout	env	F23_SESSION	F23_SESSION=show_reconcile_item id={} kind={} ref={} tool={} turn={} reason={} resolvable={}
crates/wcore-cli/src/session_cmd.rs	348	stdout	env	F23_SESSION	F23_SESSION=retry id={id} turn={turn_id} forked_into={forked_into} reapproved={}
crates/wcore-cli/src/session_cmd.rs	358	stdout	env	F23_SESSION	F23_SESSION=retry id={id} turn={turn_id} refused=approval_expired approvals={}
crates/wcore-cli/src/session_cmd.rs	362	stdout	subcommand	session	wayland-core session: retry refused — the recorded approval is no longer valid under current session authority (ApprovalExpired)
crates/wcore-cli/src/session_cmd.rs	418	stdout	env	F23_SESSION	F23_SESSION=export id={id} path={} bytes={bytes}
crates/wcore-cli/src/session_cmd.rs	424	stdout	env	F23_SESSION	F23_SESSION=export id={id} path=- bytes={bytes}
crates/wcore-cli/src/session_cmd.rs	457	stdout	env	F23_SESSION	F23_SESSION=reconcile_item id={id} kind={} ref={} tool={} turn={} reason={} resolvable={}
crates/wcore-cli/src/session_cmd.rs	491	stdout	env	F23_SESSION	F23_SESSION=cancel_turn id={id} turn={turn_id}
crates/wcore-cli/src/tui/auth.rs	121	error_construct	env	GOOGLE_CLIENT_ID	Google Meet auth needs `GOOGLE_CLIENT_ID` (and `GOOGLE_CLIENT_SECRET`) in `~/.wayland/.env`. Open `/config` → Tools & Providers → Google Meet to set them, or add them directly to the env file.
crates/wcore-cli/src/tui/auth.rs	121	error_construct	env	GOOGLE_CLIENT_SECRET	Google Meet auth needs `GOOGLE_CLIENT_ID` (and `GOOGLE_CLIENT_SECRET`) in `~/.wayland/.env`. Open `/config` → Tools & Providers → Google Meet to set them, or add them directly to the env file.
crates/wcore-cli/src/tui/commands/at_ref_send.rs	333	error_construct	prose		▌ {label} — could not run git: {e}
crates/wcore-cli/src/tui/engine_bridge.rs	797	error_construct	prose		expected a URL or a command after the server name
crates/wcore-cli/src/tui/engine_bridge.rs	2302	error_construct	prose		No Forge MCP servers found. (Looked in the Forge discovery file under your OS config dir — start Agent Vault, then try /mcp connect.)
crates/wcore-cli/src/tui/engine_bridge.rs	3513	other	config_assign	default.provider = "{slug}"	[default] provider = "{slug}"
crates/wcore-cli/src/tui/engine_bridge.rs	3513	other	config_section	default	[default] provider = "{slug}"
crates/wcore-cli/src/tui/engine_bridge.rs	3555	error_construct	prose		config already exists at {} — edit it directly or via /config
crates/wcore-cli/src/tui/keybind.rs	111	other	config_key	onboarding.choose	onboarding.choose
crates/wcore-cli/src/tui/permission/components/ask_user.rs	204	other	config_section	enter	[↑/↓] choose [enter] answer [esc] cancel
crates/wcore-cli/src/tui/permission/components/ask_user.rs	204	other	config_section	esc	[↑/↓] choose [enter] answer [esc] cancel
crates/wcore-cli/src/tui/permission/components/bash.rs	161	other	config_section	a	[enter/y] approve once [a] always for {prefix} [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/bash.rs	161	other	config_section	esc	[enter/y] approve once [a] always for {prefix} [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/bash.rs	161	other	config_section	n	[enter/y] approve once [a] always for {prefix} [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/bash.rs	164	other	config_section	esc	[enter/y] approve once [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/bash.rs	164	other	config_section	n	[enter/y] approve once [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/enter_plan.rs	75	other	config_section	a	[enter/y] approve [a] always [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/enter_plan.rs	75	other	config_section	esc	[enter/y] approve [a] always [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/enter_plan.rs	75	other	config_section	n	[enter/y] approve [a] always [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/fallback.rs	73	other	config_section	a	[enter/y] approve [a] always for this tool [n] deny [esc] cancel {expand}
crates/wcore-cli/src/tui/permission/components/fallback.rs	73	other	config_section	esc	[enter/y] approve [a] always for this tool [n] deny [esc] cancel {expand}
crates/wcore-cli/src/tui/permission/components/fallback.rs	73	other	config_section	n	[enter/y] approve [a] always for this tool [n] deny [esc] cancel {expand}
crates/wcore-cli/src/tui/permission/components/fileedit.rs	82	other	config_section	esc	[enter/y] approve{always} [n] deny [esc] cancel {expand}
crates/wcore-cli/src/tui/permission/components/fileedit.rs	82	other	config_section	n	[enter/y] approve{always} [n] deny [esc] cancel {expand}
crates/wcore-cli/src/tui/permission/components/filesystem.rs	100	other	config_section	a	[enter/y] approve [a] always for this tool [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/filesystem.rs	100	other	config_section	esc	[enter/y] approve [a] always for this tool [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/filesystem.rs	100	other	config_section	n	[enter/y] approve [a] always for this tool [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/filewrite.rs	100	other	config_section	esc	[enter/y] approve{always} [n] deny [esc] cancel {expand}
crates/wcore-cli/src/tui/permission/components/filewrite.rs	100	other	config_section	n	[enter/y] approve{always} [n] deny [esc] cancel {expand}
crates/wcore-cli/src/tui/permission/components/monitor.rs	99	other	config_section	a	[enter/y] approve [a] always for this tool [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/monitor.rs	99	other	config_section	esc	[enter/y] approve [a] always for this tool [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/monitor.rs	99	other	config_section	n	[enter/y] approve [a] always for this tool [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/notebook.rs	115	other	config_section	esc	[enter/y] approve{always} [n] deny [esc] cancel {expand}
crates/wcore-cli/src/tui/permission/components/notebook.rs	115	other	config_section	n	[enter/y] approve{always} [n] deny [esc] cancel {expand}
crates/wcore-cli/src/tui/permission/components/powershell.rs	125	other	config_section	a	[enter/y] approve once [a] always for {prefix} [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/powershell.rs	125	other	config_section	esc	[enter/y] approve once [a] always for {prefix} [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/powershell.rs	125	other	config_section	n	[enter/y] approve once [a] always for {prefix} [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/powershell.rs	128	other	config_section	esc	[enter/y] approve once [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/powershell.rs	128	other	config_section	n	[enter/y] approve once [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/review_artifact.rs	124	other	config_section	a	[enter/y] approve [a] always for this tool [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/review_artifact.rs	124	other	config_section	esc	[enter/y] approve [a] always for this tool [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/review_artifact.rs	124	other	config_section	n	[enter/y] approve [a] always for this tool [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/skill.rs	119	other	config_section	a	[enter/y] approve [a] always for this tool [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/skill.rs	119	other	config_section	esc	[enter/y] approve [a] always for this tool [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/skill.rs	119	other	config_section	n	[enter/y] approve [a] always for this tool [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/webfetch.rs	132	other	config_section	esc	[enter/y] approve{always} [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/webfetch.rs	132	other	config_section	n	[enter/y] approve{always} [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/workflow.rs	122	other	config_section	a	[enter/y] approve [a] always for this tool [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/workflow.rs	122	other	config_section	esc	[enter/y] approve [a] always for this tool [n] deny [esc] cancel
crates/wcore-cli/src/tui/permission/components/workflow.rs	122	other	config_section	n	[enter/y] approve [a] always for this tool [n] deny [esc] cancel
crates/wcore-cli/src/tui/surfaces/diagnostics.rs	600	other	env	OLLAMA_BASE_URL	not found — install ollama or set OLLAMA_BASE_URL
crates/wcore-cli/src/tui/surfaces/marketplace.rs	299	error_construct	prose		install task panicked
crates/wcore-cli/src/tui/surfaces/marketplace.rs	343	error_construct	prose		add task panicked
crates/wcore-cli/src/tui/surfaces/marketplace.rs	461	error_construct	prose		install failed: {e}
crates/wcore-cli/src/tui/surfaces/marketplace.rs	480	error_construct	prose		add failed: {e}
crates/wcore-cli/src/tui/surfaces/mod.rs	604	other	subcommand	auth login	Not signed in to ChatGPT. Run `wayland-core auth login chatgpt` first, then retry /provider {name}.
crates/wcore-cli/src/tui/surfaces/mod.rs	2670	other	doc_path	docs/mcp.md	No MCP servers connected. Add one live with: /mcp add <name> <url-or-command> (see docs/mcp.md).
crates/wcore-cli/src/tui/surfaces/mod.rs	2701	other	config_section	mcp	Add one live with: /mcp add <name> <url-or-command>. Persist it under [mcp] in wcore.toml.
crates/wcore-cli/src/tui/surfaces/mod.rs	2715	other	config_section	hooks	No hooks registered. Define them under [hooks] in wcore.toml (pre_tool_use / post_tool_use / stop).
crates/wcore-cli/src/tui/surfaces/mod.rs	2724	other	config_section	hooks	View only. Hooks run shell commands at each trigger; add or edit them under [hooks] in wcore.toml.
crates/wcore-cli/src/tui/surfaces/mod.rs	3059	other	flag	--profile	No profiles configured. Add one as `[profiles.<name>]` in your config (provider, model, …), then relaunch with `--profile <name>`.
crates/wcore-cli/src/tui/surfaces/mod.rs	3079	other	flag	--replay	Replay deterministically re-runs a recorded session trace — it's a boot mode for debugging, not an in-session action. Run it from your shell: wayland-core --replay <trace.json> wayland-core --replay <trace.json> --replay-diff <other.json> (find the first divergence) Point --replay at a trace the engine recorded to verify it re-executes identically on this build.
crates/wcore-cli/src/tui/surfaces/mod.rs	3079	other	flag	--replay-diff	Replay deterministically re-runs a recorded session trace — it's a boot mode for debugging, not an in-session action. Run it from your shell: wayland-core --replay <trace.json> wayland-core --replay <trace.json> --replay-diff <other.json> (find the first divergence) Point --replay at a trace the engine recorded to verify it re-executes identically on this build.
crates/wcore-cli/src/tui/surfaces/paste_detect_modal.rs	368	error_construct	prose		default-provider write failed: {e:#}
crates/wcore-cli/src/tui/surfaces/paste_detect_modal.rs	369	error_construct	prose		Key saved, but couldn't set the default: {e}
crates/wcore-cli/src/tui/surfaces/plugins.rs	504	error_construct	prose		Could not install `{name}`: {e}
crates/wcore-cli/src/tui/surfaces/plugins.rs	517	error_construct	prose		Could not remove `{name}`: {e}
crates/wcore-cli/src/tui/surfaces/workspace.rs	1902	other	subcommand	setup  to	Or run wayland-core setup to change provider.
crates/wcore-cli/src/tui/surfaces/workspace.rs	2131	other	config_section	a	⊘ press [y] approve · [a] always · [n] deny · [esc] cancel
crates/wcore-cli/src/tui/surfaces/workspace.rs	2131	other	config_section	esc	⊘ press [y] approve · [a] always · [n] deny · [esc] cancel
crates/wcore-cli/src/tui/surfaces/workspace.rs	2131	other	config_section	n	⊘ press [y] approve · [a] always · [n] deny · [esc] cancel
crates/wcore-cli/src/tui/surfaces/workspace.rs	2131	other	config_section	y	⊘ press [y] approve · [a] always · [n] deny · [esc] cancel
crates/wcore-cli/src/update_trust.rs	162	error_display	prose		downloaded artifact {name} does not match the signed manifest: expected sha256 {expected} ({expected_bytes} bytes), got {actual} ({actual_bytes} bytes)
crates/wcore-cli/src/update_trust.rs	523	error_construct	prose		key {} is the all-zeros Ed25519 identity point, whose signatures can be forged without any secret
crates/wcore-cli/src/update_trust.rs	906	other	env	NPM_FALLBACK	REFUSED: release v{offered} carries no verifiable signed release manifest, so rollback, freeze and revocation protection cannot be applied. This is a deliberate fail-closed posture. Update instead with: {NPM_FALLBACK}
crates/wcore-compact/src/level.rs	34	error_construct	prose		unknown compaction level: '{other}' (expected: off, safe, full)
crates/wcore-config/src/confidential_blob.rs	71	error_display	prose		confidential key store write failed
crates/wcore-config/src/confidential_blob.rs	240	error_display	prose		confidential blob key must be 32 bytes
crates/wcore-config/src/config.rs	2519	error_construct	prose		Unknown provider: '{}'. Expected a built-in provider ({}) or a custom alias defined in [providers.{}].
crates/wcore-config/src/config.rs	2539	error_construct	prose		Provider alias '{}' maps to '{}', which is not a built-in provider. Use one of: {}.
crates/wcore-config/src/config.rs	2928	error_display	env	ANTHROPIC_API_KEY	No API key found. Provide via --api-key, config file, or environment variable (API_KEY, ANTHROPIC_API_KEY, or OPENAI_API_KEY).
crates/wcore-config/src/config.rs	2928	error_display	env	API_KEY	No API key found. Provide via --api-key, config file, or environment variable (API_KEY, ANTHROPIC_API_KEY, or OPENAI_API_KEY).
crates/wcore-config/src/config.rs	2928	error_display	env	OPENAI_API_KEY	No API key found. Provide via --api-key, config file, or environment variable (API_KEY, ANTHROPIC_API_KEY, or OPENAI_API_KEY).
crates/wcore-config/src/config.rs	2928	error_display	flag	--api-key	No API key found. Provide via --api-key, config file, or environment variable (API_KEY, ANTHROPIC_API_KEY, or OPENAI_API_KEY).
crates/wcore-config/src/config.rs	3176	stdout	prose		Warning: both .wayland-core.toml and .wayland-core/config.toml exist; using .wayland-core.toml (file form). Remove one to silence this warning.
crates/wcore-config/src/config.rs	3526	other	config_section	section	ignoring unknown or mis-sectioned config key `{key}` in {} — it has no effect; check for a typo or wrong [section]
crates/wcore-config/src/config.rs	3784	log	prose		legacy-yaml-migrate: could not create {}: {e} — skipping
crates/wcore-config/src/config.rs	3794	error_construct	prose		legacy-yaml-migrate: could not write tmp file {}: {e} — skipping
crates/wcore-config/src/config.rs	3800	error_construct	prose		legacy-yaml-migrate: could not rename tmp → canonical: {e} — skipping
crates/wcore-config/src/config.rs	4130	log	config_assign	hooks.trust_project_hooks = true	ignored {dropped} hook(s) defined in the project config — a project hook runs an arbitrary command, so it is not executed unless the operator sets `[hooks] trust_project_hooks = true` in the GLOBAL config (GHSA-8r7g)
crates/wcore-config/src/config.rs	4130	log	config_section	hooks	ignored {dropped} hook(s) defined in the project config — a project hook runs an arbitrary command, so it is not executed unless the operator sets `[hooks] trust_project_hooks = true` in the GLOBAL config (GHSA-8r7g)
